Codigo,DataVenda,CodFilial,CodCliente,NomeCliente,CidadeCliente,EstadoCliente,CodProduto,DescricaoProdutos,CodVendedor,NomeVendedor,ValorBruto,ValorLiquido,Desconto,Variação
849,2024-10-24 00:56:03,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,147258,EIXO 36X48,1516,Beatriz Gomes,7532.98,6478.36,1054.6172,0.14
850,2025-02-03 17:43:27,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,258369,EIXO 48X48,1478,Ricardo Almeida,4817.62,4143.15,674.4668,0.14
851,2024-08-25 01:54:14,36,3688,GL REPRESENTACOES,Vitória,ES,951236,PORTA PALETE ,7531,Pedro Costa,15088.90,12976.45,2112.446,0.14
852,2024-09-01 07:16:08,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,325874,SUPORTE PORTA,8521,Tatiana Lopes,5508.61,4737.40,771.2054,0.14
853,2025-06-12 09:36:12,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,753698,PALETE PEQUENO,1254,Larissa Barbosa,2509.00,2157.74,351.26,0.14
854,2024-12-20 15:03:03,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,357412,PALETE MEDIO,4748,Thiago Nascimento,4857.65,4177.58,680.071,0.14
855,2024-12-25 17:02:17,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,357896,PALETE GRANDE,1010,Maria Santos,2069.96,1780.17,289.7944,0.14
856,2025-07-02 11:35:47,27,2787,TATIANE FLORES,Brasília,DF,985214,REFRIGERADOR TS4,4567,Camila Martins,24554.06,21116.49,3437.5684,0.14
857,2025-06-20 01:30:31,36,3688,GL REPRESENTACOES,Vitória,ES,985214,REFRIGERADOR TS4,4879,Vanessa Correia,11280.19,9700.96,1579.2266,0.14
858,2025-03-03 07:23:36,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,123456,CARRO TRANSPORTE,5514,Priscila Campos,12415.22,10677.09,1738.1308,0.14
859,2024-12-12 22:48:43,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,741852,GAVETA QUADRO,2425,Bruno Rodrigues,5949.75,5116.79,832.965,0.14
860,2025-01-17 13:10:04,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,852963,MANOPLA TW12,6568,Leandro Pinto,98496.00,84706.56,13789.44,0.14
861,2025-03-18 14:51:31,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,963852,MANOPLA TW24,1241,Gabriela Rocha,11589.23,9966.74,1622.4922,0.14
862,2024-10-19 00:34:45,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,852741,MANOPLA ZW64,1254,Larissa Barbosa,5452.10,4688.81,763.294,0.14
863,2025-06-16 16:21:13,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,963741,MANOPLA ZW90,1596,Mateus Carvalho,1612.98,1387.16,225.8172,0.14
864,2025-07-22 10:01:54,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,789456,EIXO 12X48,1254,Larissa Barbosa,3637.29,3128.07,509.2206,0.14
865,2024-11-06 01:10:43,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,123798,EIXO 24X48,2369,Mariana Dias,13656.28,11744.40,1911.8792,0.14
866,2025-04-07 10:58:03,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,147258,EIXO 36X48,2425,Bruno Rodrigues,9743.55,8379.45,1364.097,0.14
867,2025-05-06 08:16:04,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,258369,EIXO 48X48,1478,Ricardo Almeida,20344.87,17496.59,2848.2818,0.14
868,2024-09-26 18:50:12,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,951236,PORTA PALETE ,1241,Gabriela Rocha,10951.90,9418.63,1533.266,0.14
869,2025-02-04 08:04:34,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,325874,SUPORTE PORTA,1241,Gabriela Rocha,10539.44,9063.92,1475.5216,0.14
870,2025-02-20 21:37:28,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,753698,PALETE PEQUENO,8745,João Silva,3193.62,2746.51,447.1068,0.14
871,2024-12-20 13:58:35,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,357412,PALETE MEDIO,1596,Mateus Carvalho,19592.37,16849.44,2742.9318,0.14
872,2025-03-16 16:39:32,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,357896,PALETE GRANDE,9856,Juliana Ferreira,4567.77,3928.28,639.4878,0.14
873,2025-02-03 14:44:43,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,985214,REFRIGERADOR TS4,4748,Thiago Nascimento,13348.86,11480.02,1868.8404,0.14
874,2025-03-19 12:17:50,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,985214,REFRIGERADOR TS4,6454,Gustavo Ribeiro,5399.49,4643.56,755.9286,0.14
875,2025-02-05 05:04:14,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,123456,CARRO TRANSPORTE,1596,Mateus Carvalho,5521.26,4748.28,772.9764,0.14
876,2025-07-28 17:46:59,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,741852,GAVETA QUADRO,5859,Carlos Souza,7060.59,6072.11,988.4826,0.14
877,2025-07-09 04:43:08,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,852963,MANOPLA TW12,9897,Felipe Araújo,5845.17,5026.85,818.3238,0.14
878,2024-09-06 00:57:38,36,3688,GL REPRESENTACOES,Vitória,ES,963852,MANOPLA TW24,1478,Ricardo Almeida,3404.88,2928.20,476.6832,0.14
879,2025-02-20 15:21:22,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,852741,MANOPLA ZW64,3256,Letícia Moreira,4367.61,3756.14,611.4654,0.14
880,2025-06-20 07:33:03,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,963741,MANOPLA ZW90,5859,Carlos Souza,3644.18,3133.99,510.1852,0.14
881,2025-05-01 18:04:43,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,789456,EIXO 12X48,2425,Bruno Rodrigues,20333.93,17487.18,2846.7502,0.14
882,2025-06-23 08:26:18,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,123798,EIXO 24X48,1616,Lucas Cardoso,13494.60,11605.36,1889.244,0.14
883,2025-02-13 19:54:41,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,147258,EIXO 36X48,1616,Lucas Cardoso,9610.66,8265.17,1345.4924,0.14
884,2025-03-10 09:01:32,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,258369,EIXO 48X48,1616,Lucas Cardoso,16590.22,14267.59,2322.6308,0.14
885,2024-10-08 23:48:13,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,951236,PORTA PALETE ,4748,Thiago Nascimento,7493.74,6444.62,1049.1236,0.14
886,2025-03-02 19:24:43,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,325874,SUPORTE PORTA,3256,Letícia Moreira,6096.57,5243.05,853.5198,0.14
887,2024-08-24 12:20:51,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,753698,PALETE PEQUENO,2425,Bruno Rodrigues,8797.67,7566.00,1231.6738,0.14
888,2025-06-21 20:32:24,36,3688,GL REPRESENTACOES,Vitória,ES,357412,PALETE MEDIO,1010,Maria Santos,13882.03,11938.55,1943.4842,0.14
889,2025-01-24 13:20:06,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,357896,PALETE GRANDE,1616,Lucas Cardoso,9929.41,8539.29,1390.1174,0.14
890,2024-11-22 16:12:42,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,985214,REFRIGERADOR TS4,7539,Rafael Pereira,2483.54,2135.84,347.6956,0.14
891,2025-07-04 02:25:06,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,985214,REFRIGERADOR TS4,2369,Mariana Dias,19798.60,17026.80,2771.804,0.14
892,2024-10-11 12:41:04,12,1254,EXLAB - LABORATORIO DE ANALISES CLINICAS LTDA,Goiânia,GO,123456,CARRO TRANSPORTE,4748,Thiago Nascimento,3243.82,2789.69,454.1348,0.14
893,2024-10-23 04:20:59,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,741852,GAVETA QUADRO,5859,Carlos Souza,6763.45,5816.57,946.883,0.14
894,2024-09-28 01:41:49,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,852963,MANOPLA TW12,1516,Beatriz Gomes,2293.92,1972.77,321.1488,0.14
895,2024-10-24 11:39:05,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,963852,MANOPLA TW24,1478,Ricardo Almeida,19301.91,16599.64,2702.2674,0.14
896,2024-08-23 23:31:28,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,852741,MANOPLA ZW64,7531,Pedro Costa,5249.49,4514.56,734.9286,0.14
897,2025-08-06 16:57:33,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,963741,MANOPLA ZW90,8521,Tatiana Lopes,5928.94,5098.89,830.0516,0.14
898,2025-03-11 21:47:18,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,789456,EIXO 12X48,1254,Larissa Barbosa,11583.98,9962.22,1621.7572,0.14
899,2024-10-14 11:04:19,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,123798,EIXO 24X48,4748,Thiago Nascimento,5320.89,4575.97,744.9246,0.14
900,2024-10-04 07:38:33,27,2787,TATIANE FLORES,Brasília,DF,147258,EIXO 36X48,1010,Maria Santos,15351.94,13202.67,2149.2716,0.14
901,2024-10-11 18:14:30,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,258369,EIXO 48X48,4567,Camila Martins,5253.32,4517.86,735.4648,0.14
902,2025-03-22 09:49:11,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,951236,PORTA PALETE ,4879,Vanessa Correia,22633.35,19464.68,3168.669,0.14
903,2024-12-25 05:45:30,21,2189,ANDREY PAIXAO SILVA,Recife,PE,325874,SUPORTE PORTA,5514,Priscila Campos,8835.79,7598.78,1237.0106,0.14
904,2025-08-05 10:36:35,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,753698,PALETE PEQUENO,2425,Bruno Rodrigues,8829.44,7593.32,1236.1216,0.14
905,2025-04-18 23:23:19,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,357412,PALETE MEDIO,6568,Leandro Pinto,15576.06,13395.41,2180.6484,0.14
906,2025-01-05 04:03:35,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,357896,PALETE GRANDE,1241,Gabriela Rocha,5117.69,4401.21,716.4766,0.14
907,2024-09-12 10:11:39,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,985214,REFRIGERADOR TS4,1254,Larissa Barbosa,24124.35,20746.94,3377.409,0.14
908,2025-01-14 06:16:51,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,985214,REFRIGERADOR TS4,1596,Mateus Carvalho,7064.33,6075.32,989.0062,0.14
909,2025-03-27 16:13:32,21,2189,ANDREY PAIXAO SILVA,Recife,PE,123456,CARRO TRANSPORTE,1254,Larissa Barbosa,18240.91,15687.18,2553.7274,0.14
910,2025-07-11 08:04:42,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,741852,GAVETA QUADRO,2369,Mariana Dias,6579.19,5658.10,921.0866,0.14
911,2024-10-03 20:07:12,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,852963,MANOPLA TW12,2425,Bruno Rodrigues,18901.26,16255.08,2646.1764,0.14
912,2025-05-15 10:58:43,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,963852,MANOPLA TW24,1478,Ricardo Almeida,7513.47,6461.58,1051.8858,0.14
913,2025-03-22 20:33:09,12,1254,EXLAB - LABORATORIO DE ANALISES CLINICAS LTDA,Goiânia,GO,852741,MANOPLA ZW64,1241,Gabriela Rocha,10465.60,9000.42,1465.184,0.14
914,2024-11-03 22:26:39,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,963741,MANOPLA ZW90,1241,Gabriela Rocha,23224.07,19972.70,3251.3698,0.14
915,2024-08-23 18:36:27,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,789456,EIXO 12X48,8745,João Silva,5631.34,4842.95,788.3876,0.14
916,2024-12-03 17:06:11,27,2787,TATIANE FLORES,Brasília,DF,123798,EIXO 24X48,1596,Mateus Carvalho,10522.98,9049.76,1473.2172,0.14
917,2025-07-01 06:42:56,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,147258,EIXO 36X48,9856,Juliana Ferreira,21406.29,18409.41,2996.8806,0.14
918,2025-03-09 12:38:33,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,258369,EIXO 48X48,4748,Thiago Nascimento,4499.85,3869.87,629.979,0.14
919,2025-01-04 02:20:35,21,2189,ANDREY PAIXAO SILVA,Recife,PE,951236,PORTA PALETE ,6454,Gustavo Ribeiro,9804.78,8432.11,1372.6692,0.14
920,2025-01-12 20:16:24,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,325874,SUPORTE PORTA,1596,Mateus Carvalho,6173.65,5309.34,864.311,0.14
921,2025-07-18 13:14:54,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,753698,PALETE PEQUENO,5859,Carlos Souza,12013.81,10331.88,1681.9334,0.14
922,2024-11-28 01:27:14,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,357412,PALETE MEDIO,9897,Felipe Araújo,15870.99,13649.05,2221.9386,0.14
923,2025-03-14 08:11:56,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,357896,PALETE GRANDE,1478,Ricardo Almeida,10451.29,8988.11,1463.1806,0.14
924,2025-06-06 22:30:26,21,2189,ANDREY PAIXAO SILVA,Recife,PE,985214,REFRIGERADOR TS4,3256,Letícia Moreira,4360.97,3750.43,610.5358,0.14
925,2025-04-18 18:17:28,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,985214,REFRIGERADOR TS4,5859,Carlos Souza,11200.73,9632.63,1568.1022,0.14
926,2024-11-19 23:44:14,36,3688,GL REPRESENTACOES,Vitória,ES,123456,CARRO TRANSPORTE,2425,Bruno Rodrigues,11018.28,9475.72,1542.5592,0.14
927,2024-11-14 22:18:03,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,741852,GAVETA QUADRO,1616,Lucas Cardoso,23378.22,20105.27,3272.9508,0.14
928,2025-04-08 11:03:22,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,852963,MANOPLA TW12,1616,Lucas Cardoso,11966.78,10291.43,1675.3492,0.14
929,2025-04-26 06:47:44,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,963852,MANOPLA TW24,1616,Lucas Cardoso,3807.73,3274.65,533.0822,0.14
930,2024-11-04 10:36:18,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,852741,MANOPLA ZW64,4748,Thiago Nascimento,3774.24,3245.85,528.3936,0.14
931,2025-05-11 21:53:36,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,963741,MANOPLA ZW90,3256,Letícia Moreira,9269.71,7971.95,1297.7594,0.14
932,2025-04-09 07:58:13,21,2189,ANDREY PAIXAO SILVA,Recife,PE,789456,EIXO 12X48,2425,Bruno Rodrigues,15467.09,13301.70,2165.3926,0.14
933,2025-05-07 05:08:47,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,123798,EIXO 24X48,1010,Maria Santos,23895.73,20550.33,3345.4022,0.14
934,2025-04-30 03:11:21,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,147258,EIXO 36X48,1616,Lucas Cardoso,3830.92,3294.59,536.3288,0.14
935,2025-04-15 06:48:31,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,258369,EIXO 48X48,7539,Rafael Pereira,14558.72,12520.50,2038.2208,0.14
936,2024-11-16 11:00:10,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,951236,PORTA PALETE ,2369,Mariana Dias,5674.46,4880.04,794.4244,0.14
937,2025-01-24 06:56:15,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,325874,SUPORTE PORTA,4748,Thiago Nascimento,4869.26,4187.56,681.6964,0.14
938,2025-04-19 02:19:33,21,2189,ANDREY PAIXAO SILVA,Recife,PE,753698,PALETE PEQUENO,5859,Carlos Souza,10140.41,8720.75,1419.6574,0.14
939,2025-05-29 11:13:01,30,3089,VITAL SYSTEMS ,Salvador,BA,357412,PALETE MEDIO,1516,Beatriz Gomes,5455.74,4691.94,763.8036,0.14
940,2025-04-15 08:12:11,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,357896,PALETE GRANDE,1478,Ricardo Almeida,5214.18,4484.19,729.9852,0.14
941,2024-08-19 16:08:32,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,985214,REFRIGERADOR TS4,7531,Pedro Costa,1655.75,1423.95,231.805,0.14
942,2024-12-30 14:48:17,27,2787,TATIANE FLORES,Brasília,DF,985214,REFRIGERADOR TS4,8521,Tatiana Lopes,15362.75,13211.97,2150.785,0.14
943,2025-06-24 04:38:11,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,123456,CARRO TRANSPORTE,1254,Larissa Barbosa,7134.88,6136.00,998.8832,0.14
944,2025-05-30 15:06:47,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,741852,GAVETA QUADRO,4748,Thiago Nascimento,1647.79,1417.10,230.6906,0.14
945,2024-11-22 14:37:03,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,852963,MANOPLA TW12,1010,Maria Santos,2779.79,2390.62,389.1706,0.14
946,2025-04-22 08:54:47,19,2888,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,963852,MANOPLA TW24,4567,Camila Martins,17718.61,15238.00,2480.6054,0.14
947,2025-05-31 12:28:54,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,852741,MANOPLA ZW64,4879,Vanessa Correia,5452.10,4688.81,763.294,0.14
948,2025-03-28 21:38:52,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,963741,MANOPLA ZW90,5514,Priscila Campos,13342.48,11474.53,1867.9472,0.14
949,2025-06-02 07:42:21,27,2787,TATIANE FLORES,Brasília,DF,789456,EIXO 12X48,2425,Bruno Rodrigues,16402.94,14106.53,2296.4116,0.14
950,2025-04-26 09:34:31,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,123798,EIXO 24X48,6568,Leandro Pinto,3624.67,3117.22,507.4538,0.14
951,2025-05-06 08:35:03,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,147258,EIXO 36X48,1241,Gabriela Rocha,8743.66,7519.55,1224.1124,0.14
952,2025-07-14 00:05:12,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,258369,EIXO 48X48,1254,Larissa Barbosa,3504.16,3013.58,490.5824,0.14
953,2025-07-03 17:27:00,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,951236,PORTA PALETE ,1596,Mateus Carvalho,19086.91,16414.74,2672.1674,0.14
954,2025-07-11 12:30:24,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,325874,SUPORTE PORTA,1254,Larissa Barbosa,14056.20,12088.33,1967.868,0.14
955,2025-03-03 08:50:18,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,753698,PALETE PEQUENO,2369,Mariana Dias,7095.46,6102.10,993.3644,0.14
956,2025-06-16 23:01:49,36,3688,GL REPRESENTACOES,Vitória,ES,357412,PALETE MEDIO,2425,Bruno Rodrigues,3193.62,2746.51,447.1068,0.14
957,2025-05-18 13:49:17,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,357896,PALETE GRANDE,1478,Ricardo Almeida,5889.53,5065.00,824.5342,0.14
958,2024-11-06 14:54:39,21,2189,ANDREY PAIXAO SILVA,Recife,PE,985214,REFRIGERADOR TS4,1241,Gabriela Rocha,5144.49,4424.26,720.2286,0.14
959,2025-07-18 05:04:47,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,985214,REFRIGERADOR TS4,1241,Gabriela Rocha,11404.25,9807.66,1596.595,0.14
960,2025-06-17 20:53:29,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,123456,CARRO TRANSPORTE,8745,João Silva,15599.12,13415.24,2183.8768,0.14
961,2025-06-03 01:49:24,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,741852,GAVETA QUADRO,1596,Mateus Carvalho,5232.56,4500.00,732.5584,0.14
962,2025-01-09 14:37:54,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,852963,MANOPLA TW12,9856,Juliana Ferreira,6914.63,5946.58,968.0482,0.14
963,2025-05-25 08:32:22,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,963852,MANOPLA TW24,4748,Thiago Nascimento,17467.72,15022.24,2445.4808,0.14
964,2025-05-08 11:00:35,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,852741,MANOPLA ZW64,6454,Gustavo Ribeiro,16482.57,14175.01,2307.5598,0.14
965,2024-08-21 22:01:56,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,963741,MANOPLA ZW90,1596,Mateus Carvalho,15045.10,12938.79,2106.314,0.14
966,2024-12-06 01:53:55,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,789456,EIXO 12X48,5859,Carlos Souza,24643.55,21193.45,3450.097,0.14
967,2024-12-20 12:34:46,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,123798,EIXO 24X48,9897,Felipe Araújo,5012.27,4310.55,701.7178,0.14
968,2025-03-20 11:09:15,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,147258,EIXO 36X48,1478,Ricardo Almeida,3384.61,2910.76,473.8454,0.14
969,2025-02-18 23:16:39,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,258369,EIXO 48X48,3256,Letícia Moreira,15446.88,13284.32,2162.5632,0.14
970,2024-09-17 03:11:37,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,951236,PORTA PALETE ,5859,Carlos Souza,5144.17,4423.99,720.1838,0.14
971,2025-06-28 22:41:51,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,325874,SUPORTE PORTA,2425,Bruno Rodrigues,12845.69,11047.29,1798.3966,0.14
972,2025-04-10 09:51:21,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,753698,PALETE PEQUENO,1616,Lucas Cardoso,5317.45,4573.01,744.443,0.14
973,2025-04-20 20:49:43,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,357412,PALETE MEDIO,1616,Lucas Cardoso,8716.39,7496.10,1220.2946,0.14
974,2025-03-18 19:06:55,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,357896,PALETE GRANDE,1616,Lucas Cardoso,9860.14,8479.72,1380.4196,0.14
975,2025-05-23 18:01:44,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,985214,REFRIGERADOR TS4,4748,Thiago Nascimento,10492.35,9023.42,1468.929,0.14
976,2025-07-22 03:06:02,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,985214,REFRIGERADOR TS4,3256,Letícia Moreira,16590.22,14267.59,2322.6308,0.14
977,2024-11-12 07:11:55,36,3688,GL REPRESENTACOES,Vitória,ES,123456,CARRO TRANSPORTE,2425,Bruno Rodrigues,4417.45,3799.01,618.443,0.14
978,2024-12-09 21:16:29,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,741852,GAVETA QUADRO,1010,Maria Santos,5568.28,4788.72,779.5592,0.14
979,2025-07-25 02:21:37,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,852963,MANOPLA TW12,1616,Lucas Cardoso,1696.76,1459.21,237.5464,0.14
980,2024-10-27 04:20:03,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,963852,MANOPLA TW24,7539,Rafael Pereira,16391.27,14096.49,2294.7778,0.14
981,2024-10-24 10:12:21,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,852741,MANOPLA ZW64,2369,Mariana Dias,18884.87,16240.99,2643.8818,0.14
982,2025-07-17 23:33:32,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,963741,MANOPLA ZW90,4748,Thiago Nascimento,11712.67,10072.90,1639.7738,0.14
983,2025-04-27 07:36:34,30,3089,VITAL SYSTEMS ,Salvador,BA,789456,EIXO 12X48,5859,Carlos Souza,3610.45,3104.99,505.463,0.14
984,2024-12-01 07:50:11,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,123798,EIXO 24X48,1516,Beatriz Gomes,10649.16,9158.28,1490.8824,0.14
985,2024-10-28 12:32:35,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,147258,EIXO 36X48,1478,Ricardo Almeida,14285.87,12285.85,2000.0218,0.14
986,2025-07-04 08:47:02,27,2787,TATIANE FLORES,Brasília,DF,258369,EIXO 48X48,7531,Pedro Costa,4579.64,3938.49,641.1496,0.14
987,2024-09-27 22:28:18,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,951236,PORTA PALETE ,8521,Tatiana Lopes,11181.19,9615.82,1565.3666,0.14
988,2025-02-10 02:27:24,30,3089,VITAL SYSTEMS ,Salvador,BA,325874,SUPORTE PORTA,1254,Larissa Barbosa,12245.08,10530.77,1714.3112,0.14
989,2025-01-16 07:06:14,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,753698,PALETE PEQUENO,4748,Thiago Nascimento,3253.84,2798.30,455.5376,0.14
990,2025-05-09 13:49:31,12,1254,EXLAB - LABORATORIO DE ANALISES CLINICAS LTDA,Goiânia,GO,357412,PALETE MEDIO,1010,Maria Santos,10561.93,9083.26,1478.6702,0.14
